Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Processed_Summary,Processed_Text,POS_Tags_Summary,POS_Tags_Text,Sentiment_Summary,Sentiment_Text
64,B005DUM9UQ,A3HR0ZZOFKQ97N,RLC,3,3,5,1333497600,Hammer Nutrition 's Fizz Rocks!,"I have used the endurolyte product for several years in both pill and powder form.  Long desert rides on the dirt bike always found my camelbak water heavily laced with the endurolyte powder, not overly tasty, but quite effective, as I never got a cramp on these several hundred mile rides.  Same for desert racing in the buggy, the camelbaks were always laced with the powder.  Now we have the Fizz...what a great product!  Firstly, its Hammer's endurolyte product so it's great, endurance athlete's the world over use their products. Second its convenient, handly tablets that dissovle in a fizz.  Third it tastes great! Imagine getting a nice cool drink when your body is starving for hydration and electrolytes and rather than getting a ""salty"" taste, you get a refreshing lemon-lime or mango!  The camelbaks always get the Fizz now.  I also drop a tablet in my bottled water whenever I exercise and have a nice flavored water chock full of electrolytes. I cannot recommend this product or any hammer product highly enough.",hammer nutrition fizz rocks,used endurolyte product several years pill powder form long desert rides dirt bike always found camelbak water heavily laced endurolyte powder overly tasty quite effective never got cramp several hundred mile rides desert racing buggy camelbaks always laced powder fizzwhat great product firstly hammers endurolyte product great endurance athletes world use products second convenient handly tablets dissovle fizz third tastes great imagine getting nice cool drink body starving hydration electrolytes rather getting salty taste get refreshing lemonlime mango camelbaks always get fizz also drop tablet bottled water whenever exercise nice flavored water chock full electrolytes recommend product hammer product highly enough,"[('hammer', 'NN'), ('nutrition', 'NN'), ('fizz', 'NN'), ('rocks', 'NNS')]","[('used', 'VBN'), ('endurolyte', 'JJ'), ('product', 'NN'), ('several', 'JJ'), ('years', 'NNS'), ('pill', 'NN'), ('powder', 'VBP'), ('form', 'NN'), ('long', 'RB'), ('desert', 'JJ'), ('rides', 'NNS'), ('dirt', 'VBP'), ('bike', 'NN'), ('always', 'RB'), ('found', 'VBD'), ('camelbak', 'JJ'), ('water', 'NN'), ('heavily', 'RB'), ('laced', 'VBD'), ('endurolyte', 'JJ'), ('powder', 'NN'), ('overly', 'RB'), ('tasty', 'JJ'), ('quite', 'RB'), ('effective', 'JJ'), ('never', 'RB'), ('got', 'VBD'), ('cramp', 'JJ'), ('several', 'JJ'), ('hundred', 'CD'), ('mile', 'JJ'), ('rides', 'NNS'), ('desert', 'VBP'), ('racing', 'VBG'), ('buggy', 'NN'), ('camelbaks', 'NNS'), ('always', 'RB'), ('laced', 'VBD'), ('powder', 'NN'), ('fizzwhat', 'RB'), ('great', 'JJ'), ('product', 'NN'), ('firstly', 'RB'), ('hammers', 'VBZ'), ('endurolyte', 'JJ'), ('product', 'NN'), ('great', 'JJ'), ('endurance', 'NN'), ('athletes', 'NNS'), ('world', 'NN'), ('use', 'NN'), ('products', 'NNS'), ('second', 'JJ'), ('convenient', 'NN'), ('handly', 'RB'), ('tablets', 'VBZ'), ('dissovle', 'JJ'), ('fizz', 'JJ'), ('third', 'JJ'), ('tastes', 'NNS'), ('great', 'JJ'), ('imagine', 'JJ'), ('getting', 'VBG'), ('nice', 'JJ'), ('cool', 'JJ'), ('drink', 'NN'), ('body', 'NN'), ('starving', 'VBG'), ('hydration', 'NN'), ('electrolytes', 'VBZ'), ('rather', 'RB'), ('getting', 'VBG'), ('salty', 'NN'), ('taste', 'NN'), ('get', 'VBP'), ('refreshing', 'VBG'), ('lemonlime', 'NN'), ('mango', 'NN'), ('camelbaks', 'NNS'), ('always', 'RB'), ('get', 'VBP'), ('fizz', 'JJ'), ('also', 'RB'), ('drop', 'VBP'), ('tablet', 'NN'), ('bottled', 'JJ'), ('water', 'NN'), ('whenever', 'WRB'), ('exercise', 'NN'), ('nice', 'RB'), ('flavored', 'VBD'), ('water', 'NN'), ('chock', 'NN'), ('full', 'JJ'), ('electrolytes', 'VBZ'), ('recommend', 'VBP'), ('product', 'NN'), ('hammer', 'JJ'), ('product', 'NN'), ('highly', 'RB'), ('enough', 'JJ')]",0.0,0.9817
65,B005DUM9UQ,A2XIHNXODNZGV4,"ChemProf ""chem professor""",1,1,5,1333584000,great source of electrolytes,This product serves me well as a source of electrolytes during and after a long run or bike ride.<br />I have tried all of the flavors but really do like the grapefruit flavor... no after-taste and I actually like the slight carbonation.<br />I use other Hammer products and really like their whole product line.,great source electrolytes,product serves well source electrolytes long run bike ridebr tried flavors really like grapefruit flavor aftertaste actually like slight carbonationbr use hammer products really like whole product line,"[('great', 'JJ'), ('source', 'NN'), ('electrolytes', 'NNS')]","[('product', 'NN'), ('serves', 'VBZ'), ('well', 'RB'), ('source', 'NN'), ('electrolytes', 'NNS'), ('long', 'JJ'), ('run', 'VBP'), ('bike', 'RB'), ('ridebr', 'RB'), ('tried', 'JJ'), ('flavors', 'NNS'), ('really', 'RB'), ('like', 'IN'), ('grapefruit', 'NN'), ('flavor', 'NN'), ('aftertaste', 'NN'), ('actually', 'RB'), ('like', 'IN'), ('slight', 'JJ'), ('carbonationbr', 'NN'), ('use', 'NN'), ('hammer', 'NN'), ('products', 'NNS'), ('really', 'RB'), ('like', 'IN'), ('whole', 'JJ'), ('product', 'NN'), ('line', 'NN')]",0.6249,0.8674
66,B005DUM9UQ,A3TWF9DQ6MU87E,dhy4b,1,1,5,1331510400,Great for preventing cramps,This stuff really works for preventing cramping during the middle to latter stages of your rides. Pop 1 into each water bottle and you're set. Flavor is fine and goes down easy.,great preventing cramps,stuff really works preventing cramping middle latter stages rides pop water bottle youre set flavor fine goes easy,"[('great', 'JJ'), ('preventing', 'VBG'), ('cramps', 'NNS')]","[('stuff', 'NN'), ('really', 'RB'), ('works', 'VBZ'), ('preventing', 'VBG'), ('cramping', 'VBG'), ('middle', 'JJ'), ('latter', 'JJ'), ('stages', 'NNS'), ('rides', 'NNS'), ('pop', 'VBP'), ('water', 'NN'), ('bottle', 'NN'), ('youre', 'NN'), ('set', 'VBN'), ('flavor', 'NN'), ('fine', 'NN'), ('goes', 'VBZ'), ('easy', 'JJ')]",0.6124,0.5165
67,B005DUM9UQ,AEFIZIJ1FK1BK,Doug,0,0,5,1345161600,Low Carb Alternative to Gatorade,"For those of us on a low carb diet these little tablets are just the thing.<br /><br />Two years ago I started cycling again after many years but was having heart arrhythmia after longer rides in high heat.  I was drinking plain water but did a little research and thought electrolytes might be the issue.  Gatorade wasn't an option because it is so loaded with carbohydrates so I looked around for a low-carb alternative.  The ""zero carb"" sports drinks didn't help so what to do?  One day I ran across these at my bike shop so tried a tube of them.....voila!...problem solved!!<br /><br />I've shared them with two friends in particular whose problems with leg cramps were resolved while using these.<br /><br />These guys got it right -- they are superbly formulated and simply work.....",low carb alternative gatorade,us low carb diet little tablets thingbr br two years ago started cycling many years heart arrhythmia longer rides high heat drinking plain water little research thought electrolytes might issue gatorade wasnt option loaded carbohydrates looked around lowcarb alternative zero carb sports drinks didnt help one day ran across bike shop tried tube themvoilaproblem solvedbr br ive shared two friends particular whose problems leg cramps resolved using thesebr br guys got right superbly formulated simply work,"[('low', 'JJ'), ('carb', 'NN'), ('alternative', 'NN'), ('gatorade', 'NN')]","[('us', 'PRP'), ('low', 'JJ'), ('carb', 'NNS'), ('diet', 'JJ'), ('little', 'JJ'), ('tablets', 'NNS'), ('thingbr', 'VBP'), ('br', 'JJ'), ('two', 'CD'), ('years', 'NNS'), ('ago', 'RB'), ('started', 'VBD'), ('cycling', 'VBG'), ('many', 'JJ'), ('years', 'NNS'), ('heart', 'NN'), ('arrhythmia', 'NN'), ('longer', 'JJR'), ('rides', 'NNS'), ('high', 'JJ'), ('heat', 'NN'), ('drinking', 'VBG'), ('plain', 'JJ'), ('water', 'NN'), ('little', 'JJ'), ('research', 'NN'), ('thought', 'VBD'), ('electrolytes', 'NNS'), ('might', 'MD'), ('issue', 'VB'), ('gatorade', 'VB'), ('wasnt', 'JJ'), ('option', 'NN'), ('loaded', 'VBD'), ('carbohydrates', 'NNS'), ('looked', 'VBD'), ('around', 'IN'), ('lowcarb', 'JJ'), ('alternative', 'JJ'), ('zero', 'NN'), ('carb', 'NN'), ('sports', 'NNS'), ('drinks', 'NNS'), ('didnt', 'VBD'), ('help', 'NN'), ('one', 'CD'), ('day', 'NN'), ('ran', 'VBD'), ('across', 'IN'), ('bike', 'NN'), ('shop', 'NN'), ('tried', 'VBD'), ('tube', 'NN'), ('themvoilaproblem', 'NN'), ('solvedbr', 'NN'), ('br', 'NN'), ('ive', 'JJ'), ('shared', 'VBN'), ('two', 'CD'), ('friends', 'NNS'), ('particular', 'JJ'), ('whose', 'WP$'), ('problems', 'NNS'), ('leg', 'VBP'), ('cramps', 'NNS'), ('resolved', 'VBD'), ('using', 'VBG'), ('thesebr', 'JJ'), ('br', 'NN'), ('guys', 'NNS'), ('got', 'VBD'), ('right', 'JJ'), ('superbly', 'RB'), ('formulated', 'VBD'), ('simply', 'RB'), ('work', 'NN')]",-0.2732,0.492
68,B005DUM9UQ,A8OFFIAL6XTOH,Bill Shirer,0,1,2,1338422400,Taste is not so good.,"I purchased the Mango flavor, and to me it doesn't take like Mango at all.  There is no hint of sweetness, and unfortunately there is a hint or aftertaste almost like licorice.  I've been consuming various sports nutrition products for decades, so I'm familiar and have come to like the taste of the most of the products I've tried.  The mango flavor is one of the least appealing I've tasted.  It's not terrible, but it's bad enough that I notice the bad taste every sip I take.",taste good,purchased mango flavor doesnt take like mango hint sweetness unfortunately hint aftertaste almost like licorice ive consuming various sports nutrition products decades im familiar come like taste products ive tried mango flavor one least appealing ive tasted terrible bad enough notice bad taste every sip take,"[('taste', 'NN'), ('good', 'JJ')]","[('purchased', 'VBN'), ('mango', 'NNS'), ('flavor', 'VBP'), ('doesnt', 'JJ'), ('take', 'VBP'), ('like', 'IN'), ('mango', 'NNS'), ('hint', 'VBP'), ('sweetness', 'NN'), ('unfortunately', 'RB'), ('hint', 'JJ'), ('aftertaste', 'NN'), ('almost', 'RB'), ('like', 'IN'), ('licorice', 'JJ'), ('ive', 'JJ'), ('consuming', 'VBG'), ('various', 'JJ'), ('sports', 'NNS'), ('nutrition', 'NN'), ('products', 'NNS'), ('decades', 'NNS'), ('im', 'VBP'), ('familiar', 'JJ'), ('come', 'VBP'), ('like', 'IN'), ('taste', 'NN'), ('products', 'NNS'), ('ive', 'JJ'), ('tried', 'VBD'), ('mango', 'JJ'), ('flavor', 'NN'), ('one', 'CD'), ('least', 'JJS'), ('appealing', 'VBG'), ('ive', 'JJ'), ('tasted', 'VBN'), ('terrible', 'JJ'), ('bad', 'JJ'), ('enough', 'JJ'), ('notice', 'NN'), ('bad', 'JJ'), ('taste', 'NN'), ('every', 'DT'), ('sip', 'NN'), ('take', 'VB')]",-0.464,-0.9116
69,B000E7VI7S,A1KL2LAW08X6UQ,calmnsense,0,0,3,1169251200,How much would you pay for a bag of chocolate pretzels?,"If you're impulsive like me, then $6 is ok. Don't get me wrong, the quality of these babies is very good and I have no complaints. But in retrospect, the price is a little ridiculous (esp. when you add on the shipping).",much would pay bag chocolate pretzels,youre impulsive like ok dont get wrong quality babies good complaints retrospect price little ridiculous esp add shipping,"[('much', 'RB'), ('would', 'MD'), ('pay', 'VB'), ('bag', 'NN'), ('chocolate', 'NN'), ('pretzels', 'NNS')]","[('youre', 'RB'), ('impulsive', 'JJ'), ('like', 'IN'), ('ok', 'JJ'), ('dont', 'NN'), ('get', 'VB'), ('wrong', 'JJ'), ('quality', 'NN'), ('babies', 'NNS'), ('good', 'JJ'), ('complaints', 'NNS'), ('retrospect', 'JJ'), ('price', 'NN'), ('little', 'RB'), ('ridiculous', 'JJ'), ('esp', 'NNS'), ('add', 'VBP'), ('shipping', 'VBG')]",-0.1027,-0.0096
70,B000E7VI7S,AWCBF2ZWIN57F,C. Salcido,0,2,5,1185753600,pretzel haven!,this was sooooo deliscious but too bad i ate em too fast and gained 2 pds! my fault,pretzel,sooooo deliscious bad ate em fast gained pds fault,"[('pretzel', 'NN')]","[('sooooo', 'RB'), ('deliscious', 'JJ'), ('bad', 'JJ'), ('ate', 'NN'), ('em', 'NN'), ('fast', 'NN'), ('gained', 'VBD'), ('pds', 'NNS'), ('fault', 'NN')]",0.0,-0.7345
71,B001GVISJC,A27TKQHFW0FB5N,Chet,2,2,5,1254355200,Great Gummi!,"These Albanese gummi bears and rings and so on are very good and tasty and high quality. The bears even have little faces. At my local candy store this type of gummi stuff (bears, rings, snakes, balls, worms, whatever) are about $10/lb. These twin packs of 4.5 or 5 pound bags is a screaming deal as far as I'm concerned. I'm probably 50 pounds deep in these friggin' things. Consumed!",great gummi,albanese gummi bears rings good tasty high quality bears even little faces local candy store type gummi stuff bears rings snakes balls worms whatever lb twin packs pound bags screaming deal far im concerned im probably pounds deep friggin things consumed,"[('great', 'JJ'), ('gummi', 'NN')]","[('albanese', 'JJ'), ('gummi', 'NN'), ('bears', 'NNS'), ('rings', 'VBP'), ('good', 'JJ'), ('tasty', 'NN'), ('high', 'JJ'), ('quality', 'NN'), ('bears', 'NNS'), ('even', 'RB'), ('little', 'JJ'), ('faces', 'VBZ'), ('local', 'JJ'), ('candy', 'NN'), ('store', 'NN'), ('type', 'NN'), ('gummi', 'NN'), ('stuff', 'NN'), ('bears', 'NNS'), ('rings', 'VBZ'), ('snakes', 'NNS'), ('balls', 'NNS'), ('worms', 'NNS'), ('whatever', 'WDT'), ('lb', 'VBP'), ('twin', 'JJ'), ('packs', 'NNS'), ('pound', 'NN'), ('bags', 'IN'), ('screaming', 'VBG'), ('deal', 'NN'), ('far', 'RB'), ('im', 'RB'), ('concerned', 'JJ'), ('im', 'NN'), ('probably', 'RB'), ('pounds', 'VBZ'), ('deep', 'JJ'), ('friggin', 'NN'), ('things', 'NNS'), ('consumed', 'VBD')]",0.6588,0.2228
72,B001GVISJC,A3BDOAPSF96WGQ,2tall,1,1,5,1289260800,Bigger then other brands,"Grape gummy bears are hard to find in my area. In fact pretty much anyone I talk to about grape gummy bears they think I'm lying. So I bought 10lbs... : ) These bears are a little bit bigger then the other brands and have kind of sour kick, but nothing to strong. I love grape flavored candy/soda and these are pretty good. There is another company that makes grape gummy bears that are a little bit better in my opinion, but these are well worth it for the price. I like to use the gummy bears in home made Popsicles with flavored sports drink. The salt in the sports drink makes for softer popsicles, and the gummy bears are awesome frozen. They are delicious!",bigger brands,grape gummy bears hard find area fact pretty much anyone talk grape gummy bears think im lying bought lbs bears little bit bigger brands kind sour kick nothing strong love grape flavored candysoda pretty good another company makes grape gummy bears little bit better opinion well worth price like use gummy bears home made popsicles flavored sports drink salt sports drink makes softer popsicles gummy bears awesome frozen delicious,"[('bigger', 'JJR'), ('brands', 'NNS')]","[('grape', 'NN'), ('gummy', 'NN'), ('bears', 'NNS'), ('hard', 'JJ'), ('find', 'VBP'), ('area', 'NN'), ('fact', 'NN'), ('pretty', 'RB'), ('much', 'JJ'), ('anyone', 'NN'), ('talk', 'NN'), ('grape', 'NN'), ('gummy', 'NN'), ('bears', 'NNS'), ('think', 'VBP'), ('im', 'IN'), ('lying', 'VBG'), ('bought', 'VBD'), ('lbs', 'JJ'), ('bears', 'NNS'), ('little', 'JJ'), ('bit', 'RB'), ('bigger', 'JJR'), ('brands', 'NNS'), ('kind', 'NN'), ('sour', 'JJ'), ('kick', 'NN'), ('nothing', 'NN'), ('strong', 'JJ'), ('love', 'NN'), ('grape', 'NN'), ('flavored', 'VBD'), ('candysoda', 'JJ'), ('pretty', 'RB'), ('good', 'JJ'), ('another', 'DT'), ('company', 'NN'), ('makes', 'VBZ'), ('grape', 'NN'), ('gummy', 'JJ'), ('bears', 'VBZ'), ('little', 'JJ'), ('bit', 'RB'), ('better', 'JJ'), ('opinion', 'NN'), ('well', 'RB'), ('worth', 'JJ'), ('price', 'NN'), ('like', 'IN'), ('use', 'NN'), ('gummy', 'NN'), ('bears', 'NNS'), ('home', 'NN'), ('made', 'VBD'), ('popsicles', 'NNS'), ('flavored', 'JJ'), ('sports', 'NNS'), ('drink', 'VBP'), ('salt', 'JJ'), ('sports', 'NNS'), ('drink', 'NN'), ('makes', 'VBZ'), ('softer', 'JJR'), ('popsicles', 'NNS'), ('gummy', 'VBP'), ('bears', 'VBZ'), ('awesome', 'JJ'), ('frozen', 'RB'), ('delicious', 'JJ')]",0.0,0.9733
73,B006SQBRMA,ATYMT48R62ENE,Marie,0,0,5,1327017600,Best ever latice tart,"I ordered two of these and two of raspberry latice tarts directly from FantasiCakes website for a dinner party I was hosting. It arrived fresh and intact. Very good size. I froze half for later use. I am a pastry lover and these were the best I've ever tasted. The pastry was soft, the jam was really good and the taste was great. They were gone in no time. My guests were really impressed.",best ever latice tart,ordered two two raspberry latice tarts directly fantasicakes website dinner party hosting arrived fresh intact good size froze half later use pastry lover best ive ever tasted pastry soft jam really good taste great gone time guests really impressed,"[('best', 'JJS'), ('ever', 'RB'), ('latice', 'JJ'), ('tart', 'NN')]","[('ordered', 'VBN'), ('two', 'CD'), ('two', 'CD'), ('raspberry', 'NN'), ('latice', 'NN'), ('tarts', 'NNS'), ('directly', 'RB'), ('fantasicakes', 'VBZ'), ('website', 'JJ'), ('dinner', 'NN'), ('party', 'NN'), ('hosting', 'VBG'), ('arrived', 'VBN'), ('fresh', 'JJ'), ('intact', 'JJ'), ('good', 'JJ'), ('size', 'NN'), ('froze', 'NN'), ('half', 'NN'), ('later', 'RBR'), ('use', 'NN'), ('pastry', 'NN'), ('lover', 'NN'), ('best', 'RBS'), ('ive', 'JJ'), ('ever', 'RB'), ('tasted', 'VBN'), ('pastry', 'NN'), ('soft', 'JJ'), ('jam', 'NN'), ('really', 'RB'), ('good', 'JJ'), ('taste', 'NN'), ('great', 'JJ'), ('gone', 'VBN'), ('time', 'NN'), ('guests', 'NNS'), ('really', 'RB'), ('impressed', 'JJ')]",0.6369,0.9787
74,B0059WXJKM,A25VFHVGI4CFTP,Diana Robinson,0,1,1,1335744000,Warning!  WARNING!  -ALCOHOL SUGARS!,"Buyer Beware Please! This sweetener is not for everybody.  Maltitol is an alcohol sugar and can be undigestible in the body.  You will know a short time after consuming it if you are one of the unsuspecting many who cannot digest it by the extreme intestinal bloating and cramping and massive amounts of gas a person can experience. Nausea, diarrhea & headaches can also be experienced. I learned my lesson the hard way years ago when I fell in love with the sugar-free chocolates suzanne sommers used to sell.  I thought I'd found sugar-free chocolate nirvana at first taste but the bliss was short lived when the terrible side effects of maltitol kicked in.  The discomfort was unlike anything I had ever felt before.  I blew up like a balloon and had very painful abdominal cramping.  As the symptoms passed, this too was very unpleasant.  Though hard for me to believe a low calorie sweetener could be the culprit, all symptoms were gone when I stopped eating the chocolate. My hunch it had something to do with the maltitol were unfortunately confirmed for me about a year later when I purchased some delicious sugar-free popcorn at my local market.  The taste was amazing and while I was looking at the label wondering what could possibly make this yummy, new sugarfree treat taste so good, my heart sank when I followed the little asterisk next to sugarfree sweetener* down to the very bottom of the label and read ""maltitol"" in tiny little letters! Thank goodness I'd eaten only a little. I still ended up with all the same side-effects but for a much shorter duration. Some people can use maltitol to their heart's content but others, like me, can have a bad reaction to it. In case you're like me, ... it's not you ...it's the maltitol!",warning warning alcohol sugars,buyer beware please sweetener everybody maltitol alcohol sugar undigestible body know short time consuming one unsuspecting many digest extreme intestinal bloating cramping massive amounts gas person experience nausea diarrhea headaches also experienced learned lesson hard way years ago fell love sugarfree chocolates suzanne sommers used sell thought id found sugarfree chocolate nirvana first taste bliss short lived terrible side effects maltitol kicked discomfort unlike anything ever felt blew like balloon painful abdominal cramping symptoms passed unpleasant though hard believe low calorie sweetener could culprit symptoms gone stopped eating chocolate hunch something maltitol unfortunately confirmed year later purchased delicious sugarfree popcorn local market taste amazing looking label wondering could possibly make yummy new sugarfree treat taste good heart sank followed little asterisk next sugarfree sweetener bottom label read maltitol tiny little letters thank goodness id eaten little still ended sideeffects much shorter duration people use maltitol hearts content others like bad reaction case youre like maltitol,"[('warning', 'VBG'), ('warning', 'VBG'), ('alcohol', 'NN'), ('sugars', 'NNS')]","[('buyer', 'NN'), ('beware', 'NN'), ('please', 'NN'), ('sweetener', 'NN'), ('everybody', 'NN'), ('maltitol', 'VBZ'), ('alcohol', 'NN'), ('sugar', 'NN'), ('undigestible', 'JJ'), ('body', 'NN'), ('know', 'VB'), ('short', 'JJ'), ('time', 'NN'), ('consuming', 'VBG'), ('one', 'CD'), ('unsuspecting', 'JJ'), ('many', 'JJ'), ('digest', 'JJS'), ('extreme', 'JJ'), ('intestinal', 'JJ'), ('bloating', 'NN'), ('cramping', 'VBG'), ('massive', 'JJ'), ('amounts', 'NNS'), ('gas', 'NN'), ('person', 'NN'), ('experience', 'NN'), ('nausea', 'NN'), ('diarrhea', 'NN'), ('headaches', 'NNS'), ('also', 'RB'), ('experienced', 'VBD'), ('learned', 'JJ'), ('lesson', 'JJ'), ('hard', 'JJ'), ('way', 'NN'), ('years', 'NNS'), ('ago', 'RB'), ('fell', 'VBD'), ('love', 'VB'), ('sugarfree', 'JJ'), ('chocolates', 'NNS'), ('suzanne', 'VBP'), ('sommers', 'NNS'), ('used', 'VBN'), ('sell', 'VB'), ('thought', 'JJ'), ('id', 'NN'), ('found', 'VBD'), ('sugarfree', 'JJ'), ('chocolate', 'NN'), ('nirvana', 'NNS'), ('first', 'RB'), ('taste', 'VBP'), ('bliss', 'JJ'), ('short', 'JJ'), ('lived', 'VBD'), ('terrible', 'JJ'), ('side', 'NN'), ('effects', 'NNS'), ('maltitol', 'VBP'), ('kicked', 'VBN'), ('discomfort', 'NN'), ('unlike', 'IN'), ('anything', 'NN'), ('ever', 'RB'), ('felt', 'VBD'), ('blew', 'NNS'), ('like', 'IN'), ('balloon', 'NN'), ('painful', 'JJ'), ('abdominal', 'JJ'), ('cramping', 'NN'), ('symptoms', 'NNS'), ('passed', 'VBD'), ('unpleasant', 'JJ'), ('though', 'IN'), ('hard', 'JJ'), ('believe', 'VBP'), ('low', 'JJ'), ('calorie', 'NN'), ('sweetener', 'NN'), ('could', 'MD'), ('culprit', 'VB'), ('symptoms', 'NNS'), ('gone', 'VBN'), ('stopped', 'VBD'), ('eating', 'VBG'), ('chocolate', 'NN'), ('hunch', 'NN'), ('something', 'NN'), ('maltitol', 'VBZ'), ('unfortunately', 'RB'), ('confirmed', 'VBN'), ('year', 'NN'), ('later', 'RB'), ('purchased', 'VBD'), ('delicious', 'JJ'), ('sugarfree', 'JJ'), ('popcorn', 'JJ'), ('local', 'JJ'), ('market', 'NN'), ('taste', 'NN'), ('amazing', 'VBG'), ('looking', 'VBG'), ('label', 'NN'), ('wondering', 'NN'), ('could', 'MD'), ('possibly', 'RB'), ('make', 'VB'), ('yummy', 'JJ'), ('new', 'JJ'), ('sugarfree', 'JJ'), ('treat', 'NN'), ('taste', 'NN'), ('good', 'JJ'), ('heart', 'NN'), ('sank', 'NN'), ('followed', 'VBD'), ('little', 'JJ'), ('asterisk', 'JJ'), ('next', 'JJ'), ('sugarfree', 'NN'), ('sweetener', 'NN'), ('bottom', 'JJ'), ('label', 'NN'), ('read', 'VBN'), ('maltitol', 'JJ'), ('tiny', 'JJ'), ('little', 'JJ'), ('letters', 'NNS'), ('thank', 'VBD'), ('goodness', 'JJ'), ('id', 'NN'), ('eaten', 'VBD'), ('little', 'JJ'), ('still', 'RB'), ('ended', 'VBN'), ('sideeffects', 'NNS'), ('much', 'JJ'), ('shorter', 'JJR'), ('duration', 'NN'), ('people', 'NNS'), ('use', 'VBP'), ('maltitol', 'JJ'), ('hearts', 'NNS'), ('content', 'JJ'), ('others', 'NNS'), ('like', 'IN'), ('bad', 'JJ'), ('reaction', 'NN'), ('case', 'NN'), ('youre', 'NN'), ('like', 'IN'), ('maltitol', 'NN')]",-0.7513,0.9665
